title	group
"The ABSCISIC ACID INSENSITIVE 3 (ABI3) gene is modulated by farnesylation and is involved in auxin signaling and lateral root development in Arabidopsis"	./data
"Hormone Cross-Talk in Seed Dormancy"	./data
"Sucrose accumulation in sweet sorghum stems occurs by apoplasmic phloem unloading and does not involve differential Sucrose transporter expression"	./data
"SWEETs, transporters for intracellular and intercellular sugar translocation"	./data
"Radiosynthesis of 6'-deoxy-6' fluorosucrose via automated synthesis and its utility to study in vivo sucrose transport in Maize (Zea mays) leaves"	./data
"Efficient molecular marker design using the maizeGDB Mo17 SNPs and indels track"	./data
"Understanding and manipulating sucrose phloem loading, unloading, metabolism, and signalling to enhance crop yield and food security"	./data
"Regulation of assimilate import into sink organs: Update on molecular drivers of sink strength"	./data
"The Tie-dyed pathway promotes symplastic trafficking in the phloem"	./data
"Tie-dyed2 encodes a callose synthase that functions in vein development and affects symplastic trafficking within the phloem of maize leaves"	./data
"SWEET as sugar: New sucrose effluxers in plants"	./data
"Sweet! The pathway is complete"	./data
"Maize SUT1 functions in phloem loading"	./data
"The Psychedelic genes of maize redundantly promote carbohydrate export from leaves"	./data
"Current perspectives on the regulation of whole-plant carbohydrate partitioning"	./data
"Genetic analyses of cell death in maize (Zea mays, Poaceae) leaves reveal a distinct pathway operating in the Camouflage1 mutant"	./data
"Camouflage patterning in maize leaves results from a defect in porphobilinogen deaminase"	./data
"Sucrose transporter1 functions in phloem loading in maize leaves"	./data
"Genetic control of carbon partitioning in grasses: Roles of Sucrose transporters and Tie-dyed loci in phloem loading"	./data
"Tie-dyed1 encodes a novel, phloem-expressed transmembrane protein that functions in carbohydrate partitioning"	./data
"Determining the role of Tie-dyed1 in starch metabolism: Epistasis analysis with a maize ADP-glucose pyrophosphorylase mutant lacking leaf starch"	./data
"Tie-dyed2 functions with tie-dyed1 to promote carbohydrate export from maize leaves"	./data
"Tie-dyed1 and Sucrose export defective1 act independently to promote carbohydrate export from maize leaves"	./data
"tie-dyed1 functions non-cell autonomously to control carbohydrate accumulation in maize leaves"	./data
"tie-dyed1 regulates carbohydrate accumulation in maize leaves"	./data
"Alleles of afd1 dissect REC8 functions during meiotic prophase I"	./data
"Utility and distribution of conserved noncoding sequences in the grasses"	./data
"Biodiversity (Communications arising): maize transgene results in Mexico are artefacts."	./data
"Maize transgene results in Mexico are artefacts"	./data
"Interaction of the maize and Arabidopsis kinase interaction domains with a subset of receptor-like protein kinases: Implications for transmembrane signaling in plants"	./data
"Protein phosphorylation: Examining the plant CPU"	./data
"Plant transmembrane receptors: New pieces in the signaling puzzle"	./data
"Muscle pain and biochemical changes after an ultramarathon in cold weather condition - Influence of diclofenac treatment "	./data
"Muscle aches and biochemical changes following a ultra-marathon in the cold--modification by diclofenac "	./data
"Effects of carbohydrate consumption during endurance exercise on performance and metabolism "	./data
"Respiratory muscle dysfunction"	./data
"Increasing cognitive load with increasing balance challenge: Recipe for catastrophe"	./data
"Tachypnea and hypocapnia are induced by 'buffeting' in vehicles"	./data
"We are most aware of our place in the world when about to fall "	./data
"Impairment of spatial cognitive function with preservation of verbal performance during spatial disorientation"	./data
"Endoluminal repair of large abdominal aortic aneurysms using PTFE: A feasibility study"	./data
"Proteomics studies of the interactome of RNA polymerase II C-terminal repeated domain"	./data
"Plastid-produced interorgannellar stress signal MEcPP potentiates induction of the unfolded protein response in endoplasmic reticulum"	./data
"Dual use of peptide mass spectra: Protein atlas and genome annotation"	./data
"A high-resolution tissue-specific proteome and phosphoproteome atlas of maize primary roots reveals functional gradients along the root axes"	./data
"Potato aphid salivary proteome: Enhanced salivation using resorcinol and identification of aphid phosphoproteins"	./data
"Stemness factor Sall4 is required for DNA damage response in embryonic stem cells"	./data
"Response and adaptation of Escherichia coli to suppression of the amber stop codon"	./data
"ROR1 can interact with TCL1 and enhance leukemogenesis in E "	./data
"UV irradiation accelerates amyloid precursor protein (APP) processing and disrupts APP axonal transport"	./data
"An automated proteogenomic method uses mass spectrometry to reveal novel genes in Zea mays"	./data
"GroEL from the endosymbiont Buchnera aphidicola betrays the aphid by triggering plant defense"	./data
"Reconstruction of protein networks from an atlas of maize seed proteotypes"	./data
"Quantitative proteomic and functional analysis of liver mitochondria from high fat diet (hfd) diabetic mice"	./data
"The need for agriculture phenotyping: Moving from genotype to phenotype"	./data
"Parallel proteomic and phosphoproteomic analyses of successive stages of maize leaf development"	./data
"Response to perspective: separation anxiety: An analysis of ethylene-induced cleavage of EIN2"	./data
"Plant elicitor peptides are conserved signals regulating direct and indirect antiherbivore defense"	./data
"Heterologous expression of the C-terminal antigenic domain of the malaria vaccine candidate Pfs48/45 in the green algae Chlamydomonas reinhardtii"	./data
"Daydreamer, a Ras effector and GSK-3 substrate, is important for directional sensing and cell motility"	./data
"Identification of PAN2 by quantitative proteomics as a leucine-rich repeat-receptor-like kinase acting upstream of PAN1 to polarize cell division in maizec w oa"	./data
"Processing and subcellular trafficking of ER-tethered EIN2 control response to ethylene gas"	./data
"Robust expression and secretion of xylanase1 in Chlamydomonas reinhardtii by fusion to a selection gene and processing with the FMDV 2A peptide"	./data
"Expanding the genetic code of Caenorhabditis elegans using bacterial aminoacyl-tRNA synthetase/tRNA pairs"	./data
"Biochemical and phosphoproteomic analysis of the helix-loop-helix protein E47"	./data
"Accurate mass spectrometry based protein quantification via shared peptides"	./data
"Proteomic divergence in Arabidopsis autopolyploids and allopolyploids and their progenitors"	./data
"The HUPO initiative on Model Organism Proteomes, iMOP"	./data
"RF1 knockout allows ribosomal incorporation of unnatural amino acids at multiple sites"	./data
"A fluorescent reporter of the phosphorylation status of the substrate protein STAT3"	./data
"The LRRK2-related Roco kinase Roco2 is regulated by Rab1A and controls the actin cytoskeleton"	./data
"MASCP gator: An aggregation portal for the visualization of arabidopsis proteomics data"	./data
"Regulatory network of microRNAs in RAW 264.7 macrophage cells"	./data
"Regulatory network of microRNAs in RAW 264.7 macrophage cells."	./data
"Regulation of STIM1 and SOCE by the ubiquitin-proteasome system (UPS)"	./data
"Quantitative proteome analysis of pluripotent cells by iTRAQ mass tagging reveals post-transcriptional regulation of proteins required for ES cell self-renewal"	./data
"Nematode effectors and plant responses to infection"	./data
"Phosphorylation stabilizes Nanog by promoting its interaction with Pin1"	./data
"Involvement of the cytoskeleton in controlling leading-edge function during chemotaxis"	./data
"A ras signaling complex controls the RasC-TORC2 pathway and directed cell migration"	./data
"Application of proteomic marker ensembles to subcellular organelle identification"	./data
"Sunday driver interacts with two distinct classes of axonal organelles"	./data
"Shared peptides in mass spectrometry based protein quantification"	./data
"Dictyostelium dock180-related RacGEFs regulate the actin cytoskeleton during cell motility"	./data
"Discovery and revision of Arabidopsis genes by proteogenomics"	./data
"Activation of the unfolded protein response is required for defenses against bacterial pore-forming toxin in vivo"	./data
"Direct identification of the Meloidogyne incognita secretome reveals proteins with host cell reprogramming potential"	./data
"Regulation of contractile vacuole formation and activity in Dictyostelium"	./data
"Fungal genome sequencing and bioenergy"	./data
"Clustering millions of tandem mass spectra"	./data
"Accurate annotation of peptide modifications through unrestrictive database search"	./data
"Improving gene annotation using peptide mass spectrometry"	./data
"Targeting the human genome"	./data
"Alterations in oxidative phosphorylation complex proteins in the hearts of transgenic mice that overexpress the p38 MAP kinase activator, MAP kinase kinase 6"	./data
